Year or Period	Unigram	#Q	Subject	#P	Predicate	Object	Organization	Just Date	Start Time	End Time	Time Point
[1998, 2008]	актобе	Q477232	Актобе	P6	глава правительства	Елеусин Наурызбаевич Сагиндыков	0	0	1996-11-15	2002-10-21	0
1968	актобе	Q477232	Актобе	P131	административно-территориальная единица	Актюбинский уезд	0	0	1868-01-01	1921-04-11	0
[1998, 2008]	актобе	Q477232	Актобе	P6	глава правительства	Садыков, Абай Маслахатович	0	0	2005-03-29	2006-02-01	0
[1998, 2008]	актобе	Q477232	Актобе	P6	глава правительства	Нокин, Серик Кенесович	0	0	2006-02-01	2008-01-01	0
1968	актобе	Q194170	Актобе	P571	дата основания/создания/возникновения	0	0	1967-01-01	0	0	0
[1968, 1972]	актобе	Q477232	Актобе	P131	административно-территориальная единица	Актюбинский район	0	0	1970-01-01	1997-06-17	0
1954	аньшань	Q74957	Аньшань	P131	административно-территориальная единица	Ляонин	0	0	1954-08-22	0	0
1954	аньшань	Q74957	Аньшань	P131	административно-территориальная единица	Народное правительство Северо-Востока	0	0	1949-01-01	1953-03-11	0
1948	аньшань	Q74957	Аньшань	P131	административно-территориальная единица	Ляонин	0	0	1946-01-01	1948-01-01	0
1948	аньшань	Q74957	Аньшань	P131	административно-территориальная единица	Маньчжурия под оккупацией СССР	0	0	1945-09-03	1946-01-01	0
1954	аньшань	Q74957	Аньшань	P131	административно-территориальная единица	Китайская Народная Республика	0	0	1953-03-12	1954-08-21	0
[2006, 2009]	акантит	Q413498	Акантит	P579	IMA-статус	унаследованный минерал	0	0	2007-01-01	0	0
1956	афоничев	Q4072804	Афоничев, Александр Алексеевич	P569	дата рождения	0	0	1954-07-16	0	0	0
1971	апсна	Q23334	Абхазия	P17	государство	СССР	0	0	1921-01-01	1991-01-01	0
[1990, 1994]	азание	Q258	ЮАР	P530	дипломатические отношения	Украина	0	0	1992-03-16	0	0
[1955, 1957]	азание	Q258	ЮАР	P463	участник организации или клуба	ЮНЕСКО	0	0	1994-12-12	1956-12-31	0
2007	азание	Q258	ЮАР	P463	участник организации или клуба	Международная финансовая корпорация	0	0	1957-04-03	0	0
[1926, 1934]	азание	Q258	ЮАР	P463	участник организации или клуба	Содружество наций	0	0	1931-12-11	0	0
[1955, 1957]	азание	Q258	ЮАР	P463	участник организации или клуба	ЮНЕСКО	0	0	1946-11-04	1956-12-31	0
[1959, 1961]	азание	Q258	ЮАР	P463	участник организации или клуба	Международная ассоциация развития	0	0	1960-10-12	0	0
[1926, 1934]	азание	Q258	ЮАР	P31	это частный случай понятия	суверенное государство	0	0	1931-01-01	0	0
[1923, 1925]	авай	Q374069	Аваи	P571	дата основания/создания/возникновения	0	0	1923-09-01	0	0	0
[2006, 2007]	алерт	Q501744	Алерт	P3999	дата официального закрытия	0	0	2006-01-01	0	0	0
[2006, 2007]	алерт	Q501744	Алерт	P6339	интервал значений	hourly data interval	0	0	1953-01-01	2006-01-01	0
[2006, 2007]	алерт	Q501744	Алерт	P6339	интервал значений	daily data interval	0	0	1950-01-01	2006-01-01	0
[2006, 2007]	алерт	Q501744	Алерт	P6339	интервал значений	monthly data interval	0	0	1950-01-01	2006-01-01	0
1993	акаси	Q591303	(5881) Акаси	P575	дата открытия	0	0	1992-09-27	0	0	0
[2006, 2007]	авдеево	Q3652225	Авдеево	P131	административно-территориальная единица	Заднесельское сельское поселение	0	0	2006-01-01	0	0
1969	яккола	Q4536708	Яккола, Николай Матвеевич	P570	дата смерти	0	0	1967-03-09	0	0	0
1994	акун	Q449850	Джейсон Акуна	P2031	начало периода активности	0	0	1992-01-01	0	0	0
[2004, 2009]	акин	Q77061	Фатих Акин	P166	полученные награды	медаль Карла Великого для европейских медиа	0	0	0	0	2008-01-01
[2004, 2009]	акин	Q77061	Фатих Акин	P166	полученные награды	премия Европейской киноакадемии за лучший фильм	0	0	0	0	2004-01-01
[2006, 2009]	айкинит	Q404955	Айкинит	P579	IMA-статус	унаследованный минерал	0	0	2007-01-01	0	0
[1995, 2000]	ахим	Q16143	Ахим	P463	участник организации или клуба	Climate Alliance	0	0	1997-01-01	0	0
1959	альбенис	Q185812	Исаак Альбенис	P570	дата смерти	0	0	1909-05-18	0	0	0
1984	аббадо	Q151608	Клаудио Аббадо	P166	полученные награды	кавалер Большого креста ордена «За заслуги перед Итальянской Республикой»	0	0	0	0	1984-12-07
[1990, 1995]	аббадо	Q151608	Клаудио Аббадо	P166	полученные награды	Премия Эрнста фон Сименса	0	0	0	0	1994-01-01
[2002, 2003]	антоньев	Q4067546	Антоньева, Анна Петровна	P39	занимаемая должность	народный депутат Украины	0	0	1998-05-12	2002-05-14	0
[2002, 2003]	антоньев	Q4067546	Антоньева, Анна Петровна	P39	занимаемая должность	народный депутат Украины	0	0	2002-05-14	2006-05-25	0
[1999, 2000]	антоньев	Q4067546	Антоньева, Анна Петровна	P166	полученные награды	Орден Святой Праведной Анны II степени	0	0	0	0	1999-05-01
[1970, 1973]	ялла	Q1339087	Ялла	P571	дата основания/создания/возникновения	0	0	1970-01-01	0	0	0
[1952, 1954]	арджеш	Q841245	Арджеш	P571	дата основания/создания/возникновения	0	0	1953-01-01	0	0	0
[1936, 1937]	ядзь	Q4536318	Ядзя	P577	дата публикации	0	0	1936-01-01	0	0	0
1984	абрамс	Q173684	Абрамс	P176	производитель	Detroit Arsenal Tank Plant	0	0	1982-01-01	1996-01-01	0
1924	алешино	Q4063837	Алёшино	P17	государство	СССР	0	0	1922-01-01	1954-01-01	0
[1965, 1967]	яблоньский	Q315701	Генрик Яблоньский	P39	занимаемая должность	Minister of National Education	0	0	1966-11-11	1972-03-28	0
1939	айчурек	Q18399378	Айчурек	P571	дата основания/создания/возникновения	0	0	1939-01-01	0	0	0
1939	айчурек	Q18399378	Айчурек	P1191	первое исполнение	0	0	1939-04-12	0	0	0
1925	абдергальден	Q123557	Эмиль Абдергальден	P1411	номинирован на	Нобелевская премия по физиологии и медицине	0	0	0	0	1923-01-01
1933	абдергальден	Q123557	Эмиль Абдергальден	P1411	номинирован на	Нобелевская премия по физиологии и медицине	0	0	0	0	1932-01-01
1933	абдергальден	Q123557	Эмиль Абдергальден	P1411	номинирован на	Нобелевская премия по физиологии и медицине	0	0	0	0	1933-01-01
1925	абдергальден	Q123557	Эмиль Абдергальден	P1411	номинирован на	Нобелевская премия по физиологии и медицине	0	0	0	0	1924-01-01
